LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
0,0103497;0,0790124;0,142454;-0,0667918;0,154302;-0,0160418;0,22967;0,0909933;0,0390069;0,441454;0,952687;0,920547;0,947872;Ventral;U
-0,232098;-0,416733;-0,333924;-0,458812;-0,196889;-0,406723;-0,0289103;-0,237371;-0,212072;0,514136;0,825405;1;0,981289;Ventral;U
-0,158356;-0,0476064;0,0336725;0,0287435;-0,131448;-0,353578;-0,282173;-0,149467;-0,103079;0,0976385;0,932531;0,951618;1;Ventral;U
-0,0447187;-0,216004;-0,128548;0,00377045;-0,280967;-0,498206;-0,340262;-0,39602;-0,169784;0,306236;0,820198;1;0,773039;Ventral;U
-0,0632674;0,00266816;0,0314104;0,171855;-0,132176;-0,0499355;-0,00585267;-0,198205;-0,0592576;0,06165;0,767253;0,996913;1;Ventral;U
-0,0648832;-0,171742;0,0106184;0,0063585;-0,338607;-0,100782;-0,606903;-0,556777;-0,269183;0,766234;0,841345;0,869981;0,969247;Ventral;U
-0,120505;-0,15794;-0,431511;-0,180134;-0,26444;-0,257879;-0,429423;-0,340952;-0,00577455;-0,00450727;0,740858;0,685597;1;Ventral;U
-0,104688;0,290553;0,131647;0,141903;0,189182;0,226902;-0,103048;0,212452;0,206365;0,793927;0,927075;0,960051;1;Ventral;U
-0,118684;-0,137875;-0,0465506;-0,0368645;-0,353869;-0,553192;-0,424616;-0,15962;-0,25754;0,302888;0,800091;0,955267;1;Ventral;U
0,0126134;-0,00442847;0,100647;0,124463;0,0927339;-0,0559692;0,032433;-0,28892;0,0737746;0,626986;0,849271;0,98941;1;Ventral;U
-0,158271;0,0784831;0,132832;0,295954;-0,146171;0,0989914;0,0827724;-0,0356473;0,0219431;0,361188;0,957841;0,929873;0,953319;Ventral;U
0,00149568;-0,0404719;0,00243239;-0,0324324;-0,0231224;-0,180314;-0,349587;-0,187407;-0,39094;0,222336;0,851886;0,935806;1;Ventral;U
-0,015637;0,298216;0,375037;0,159023;0,152628;0,0809749;-0,0772168;-0,0464653;0,00838995;-0,0555848;0,446751;0,920968;1;Ventral;U
-0,140694;-0,503614;-0,295217;-0,365598;-0,726914;-0,580402;-0,487988;-0,372512;-0,414625;0,232801;1;0,981419;0,978802;Ventral;U
0,323358;0,239162;0,00981825;0,171831;-0,17758;-0,148618;0,0084139;-0,187885;-0,230224;0,334729;0,862563;1;0,972965;Ventral;U
0,0481704;0,297316;0,190005;0,330122;0,229805;0,360793;0,101263;0,150984;0,470637;0,753672;1;0,823972;0,944248;Ventral;U
0,131298;-0,117704;0,140404;0,234364;0,126428;-0,206988;-0,0879966;-0,135651;-0,211619;0,175726;0,698245;0,994651;1;Ventral;U
-0,160588;-0,0633317;-0,0889172;0,147439;0,000940103;-0,174269;-0,412425;-0,25523;-0,329555;0,383086;0,807544;1;0,986672;Ventral;U
-0,370988;-0,108323;-0,402927;-0,432619;-0,433967;-0,380195;-0,307481;-0,0739315;-0,235371;0,353509;0,723861;1;0,864455;Ventral;U
0,0528472;0,163828;0,0690407;0,0647126;0,175979;0,191818;0,2871;-0,0289418;0,0777419;-0,32463;0,2618;0,885243;1;Ventral;U
-0,275259;-0,206623;-0,303146;-0,108908;0,0942299;-0,172255;-0,269059;-0,121208;-0,147182;-0,0349371;0,616486;0,930229;1;Ventral;U
-0,58156;-0,51241;-3,53E-01;-0,35129;-0,360875;-0,630805;-0,422878;-1;-0,598071;0,245434;0,694488;0,743746;0,850949;Ventral;U
0,0688868;0,214066;-0,221188;-0,0412504;0,0403272;-0,214955;-0,212649;-0,368749;-0,136456;0,367744;0,812572;1;0,840273;Ventral;U
0,0874322;0,00907976;0,0634126;0,130762;-0,0220769;0,107514;-0,077228;0,0204648;-0,11329;0,345616;0,882806;0,989969;1;Ventral;U
-0,226119;-0,253665;-0,792762;-0,375495;-0,898813;-0,839611;-1;-0,831968;-0,889222;-0,094585;0,711062;0,581299;0,784983;Ventral;U
-0,100073;-0,175634;-0,0988537;0,163453;0,069785;0,0211913;0,0888995;0,151357;0,175558;-0,0337756;0,588619;0,990205;1;Ventral;U
-0,109877;-0,0708973;0,0562777;-0,353708;-0,223722;-0,251891;-0,188305;-0,464066;-0,621374;-0,0517664;0,72456;1;0,984109;Ventral;U
-0,0298357;0,189415;0,261225;0,386699;0,539708;0,175979;0,0503579;0,0553448;0,256998;0,769144;0,88616;0,917139;1;Ventral;U
-0,0410796;0,0679553;0,0591654;0,0174317;-0,100344;-0,165981;-0,16154;-0,459988;-0,566241;0,0942234;0,83268;1;0,994851;Ventral;U
-0,0876097;0,0513739;0,00803577;0,195659;-0,00229887;0,225308;-0,0862086;0,0265183;0,022248;0,28131;0,769922;0,96087;0,900916;Ventral;U
0,0258376;0,259771;0,0600227;0,253704;0,234961;-0,117021;-0,161048;-0,129717;-0,274249;-0,136809;0,533513;0,939651;1;Ventral;U
0,218717;0,177623;0,195858;0,177144;-0,0368204;-0,0383109;0,0676207;-0,00799406;-0,0418237;0,050801;0,38182;0,940036;1;Ventral;U
0,0815655;-0,276695;0,0638628;-0,197902;0,0964955;0,190922;-0,0451493;-0,266645;0,285522;0,578225;1;0,773235;0,988222;Ventral;U
0,23363;0,00842572;0,104806;0,0689583;-0,108098;-0,218223;-0,336395;-0,437012;-0,305973;0,281801;0,743182;1;0,798569;Ventral;U
-0,226976;-0,137359;-0,427271;-0,362798;-0,234775;-0,456494;-0,275099;-0,445789;-0,0694017;0,381115;0,926958;0,983747;0,800634;Ventral;U
0,0911488;0,336508;0,403404;0,486515;0,624947;0,209469;0,0676017;0,308261;0,083191;0,292959;0,843784;1;0,99674;Ventral;U
-0,180542;0,129221;0,0250629;0,0121429;-0,00924289;0,112899;-0,0974852;-0,222818;-0,197489;0,0563395;0,719607;1;0,939074;Ventral;U
-0,154489;-0,136232;0,224281;0,138618;-0,124454;0,0458284;-0,0991807;-0,173882;-0,0318352;0,355416;0,776659;1;0,852597;Ventral;U
0,166372;0,374489;0,0154155;-0,00774611;0,00249275;0,0332787;-0,228469;-0,324679;-0,452662;-0,163808;0,744185;0,891076;0,793764;Ventral;U
-0,319362;-0,269569;0,0176256;-0,191803;-0,295892;-0,207367;-0,374626;-0,284632;-0,705373;0,215094;0,72782;1;0,920423;Ventral;U
0,359123;-0,0787958;0,097678;0,232111;0,237106;0,196095;0,177893;0,162325;-0,0938863;0,18975;0,848762;0,961656;1;Ventral;U
0,065387;0,103483;0,252271;0,15238;0,428697;0,301971;0,25509;0,0351085;-0,132573;0,358085;0,762056;0,942837;0,923035;Ventral;U
-0,0368459;0,173767;0,0989568;0,0653507;-0,0289661;-0,325174;0,038575;-0,119111;-0,240747;0,438207;0,789195;0,728146;1;Ventral;U
0,283907;0,123807;0,229867;0,259712;0,398965;0,173713;-0,312508;-0,206295;-0,118266;0,00401031;0,636759;1;0,980064;Ventral;U
-0,0122242;0,00130223;0,209595;0,155663;0,0243129;-0,0421989;0,150277;0,292638;0,00209926;0,0670221;0,269509;0,995176;1;Ventral;U
0,104923;0,00460721;0,0784839;0,282592;0,180389;0,158848;-0,152521;-0,00983277;-0,13805;-0,0287544;0,572188;1;0,921758;Ventral;U
-0,564967;-0,00153448;-0,313843;-0,234588;-0,175028;-0,0532884;-0,115739;-0,544905;-0,0835494;0,732741;1;0,746887;0,985438;Ventral;U
0,12335;0,185634;0,164686;0,126832;-0,0303889;0,0644275;0,0133412;0,0353355;0,0746827;0,239431;0,688881;0,793747;0,883458;Ventral;U
-0,088248;-0,141176;-0,0451147;-0,0166638;-0,0120088;-0,0628766;-0,105563;-0,0550267;-0,105052;0,158988;0,707718;0,821451;1;Ventral;U
0,00740537;0,148168;0,0285397;0,437012;0,122367;-0,00825691;0,399959;0,129953;-0,157581;0,0322039;0,471538;0,996759;1;Ventral;U
-0,206988;0,0157573;0,189624;-0,142229;0,35306;0,0394421;0,134991;0,261722;0,0133169;0,20359;0,70012;1;0,930615;Ventral;U
-0,0870138;0,154577;0,144664;0,233712;0,542538;0,0907522;0,210872;-0,0121634;-0,118331;-0,0954804;0,237602;0,87638;1;Ventral;U
-0,177933;-0,271446;-0,166252;-0,249222;-0,308688;0,0099916;-0,807718;-0,160303;-0,250715;-0,439323;0,240082;0,970784;1;Ventral;U
0,15788;-0,211403;0,310413;0,0234103;0,0684453;-0,162632;-0,0972598;-0,0280289;0,0313607;0,458776;0,799372;0,922623;1;Ventral;U
-0,00684901;0,0356601;0,546243;0,12957;0,421277;0,250122;-0,0518972;0,256472;0,0943063;0,0872243;0,744281;1;0,989163;Ventral;U
